"","year","country","weight","langEn","langFr","langOth","langSurveyFr","langSurveyEn","yrBirth","age","age34m","age35p54","age55p","female","relProtest","relCatho","relJewish","relAllOther","relAllChrist","relNone","married","educBHS","educHS","educUniv","ethnAboriginal","ethnWest","ethnEastEur","ethnSubAfrica","ethnMidEastSthAsia","ethnEastAsia","ethnVisible","yearArrivedCdn","immigrantYrInCdn","immigrant","immigrantTen","immigrantLibIncumb","immigrantConsIncumb","urban","rural","incomeLow","incomeMid","incomeHigh","childrenHH","employed","unionHH","publicSect","nfld","pei","ns","nb","quebec","ontario","manitoba","sask","alberta","bc","west","maritimes","roc","religiosity","rightist","rightist_full","libIdpre88","pConsIdpre88","ndpIdpre88","noIdpre88","libIdpreScale88","pConsIdpreScale88","ndpIdpreScale88","strengthIdpre88","ppFeelLib88","ppFeelPCons88","ppFeelNdp88","leadFeelLibpre88","leadFeelPConspre88","leadFeelNdppre88","votedNot88","votedLib88","votedPCons88","votedNdp88","voted_LCN88","voteIntentNot88","voteIntentLib88","voteIntentCons88","voteIntentNdp88","voteIntent88","issAllEcnMI","issEnvMI","issFrgnMI","issImmgAborMI","issAllSocPrMI","issAllMoralMI","issDeath88","issWomMI","issQcMI","issHlthMI","issRghtsMI","issCorrupMI","issFarmerFeel88","issPoorFeel88","issElderlyFeel88","issWomFemFeel88","issLabourFeel88","issEngCanFeel88","issImmgRaceFeel88","issAborigFeel88","issAmericansFeel88","issImmgAdmit88","issEnvVsJobs88","issQcFeel88","issQcSovBin88","issQcSovBin88_WithRoc","issQcSovFour88","govtRightThing","corrupGovt","polInter1Fed88","polInfo2Fed88","x_polInterest88"
"45",1988,"CAN",0.731678128242493,1,0,0,0,1,1954,34,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,1,1,NA,NA,0,0,0,1,0,0,0,0,0.44,0.84,0.44,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.95,0.5,0.9,0.45,0.65,0.9,0.8,0.75,NA,0,1,0.8,NA,0,NA,0.5,0,0.5,0.5,0.5
"46",1988,"CAN",1.13515305519104,0,1,0,1,0,1940,48,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.25,0.5,0.25,0,0.5,NA,0,0,1,0,2,0,0,1,0,"Conservatives",0,0,0,0,0,0,NA,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,0,NA,0.5,0,0,0,NA,NA,0.75,0.5,0.625
"47",1988,"CAN",1.70272958278656,0,1,0,1,0,1922,66,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0.33,0,0.33,0.5,0.7,0.3,0.4,0.65,0.25,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0.9,0.6,0,0.8,0.1,0.6,NA,1,1,0.95,0,0,0.33,0.5,NA,0.5,0.75,0.625
"48",1988,"CAN",0.365839064121246,1,0,0,0,1,1955,33,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.66,NA,NA,0,0,0,0,0,0,0,NA,0.68,0.9,0.72,0.15,0.8,0.77,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,1,1,1,0.95,0.95,1,1,1,NA,0,NA,1,NA,0,NA,NA,NA,0.75,0.5,0.625
"49",1988,"CAN",0.969479858875275,1,0,0,0,1,1936,52,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.66,NA,NA,0,0,0,0,0.33,0,0,0.33,0.7,0.1,0.6,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,1,NA,0.7,0,0,0.9,0.4,0.6,NA,0,1,0.5,NA,0,NA,1,1,0.5,0.5,0.5
"50",1988,"CAN",1.13515305519104,0,1,0,1,0,1935,53,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0.6,0.96,0.2,NA,0.75,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.7,0.85,0.55,0.75,0.65,0.75,0.8,NA,1,0.5,0.95,0,0,0,0.5,0,0.5,0.75,0.625
"51",1988,"CAN",0.502298653125763,1,0,0,0,1,1953,35,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.66,0.5,0.5,0,0,0,1,0,0,0,0,0.6,0.25,0.51,0.52,0,0.5,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.95,0.87,0.85,0.85,0.8,0.87,0.8,0.83,NA,1,1,0.85,NA,0,NA,1,1,0.75,0.75,0.75
"52",1988,"CAN",1.13515305519104,0,1,0,1,0,1948,40,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,0.35,0.75,0.35,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.9,0.75,0.62,0.8,0.95,0.75,0.9,NA,0.5,1,0.95,1,1,0.66,0.5,1,0.5,0.5,0.5
"53",1988,"CAN",1.55880343914032,1,0,0,0,1,1960,28,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,1,0,0,0,0.66,0,0,0.66,0.6,0.3,0.4,NA,0.3,0.6,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.9,0.8,0.8,0.6,0.8,0.7,0.9,0.8,NA,0.5,NA,0.8,NA,0,NA,NA,NA,0.5,0.75,0.625
"54",1988,"CAN",1.55880343914032,1,0,0,0,1,1955,33,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.75,0,0,0,1,0,0,0,0,0.65,0.7,0.4,0.25,0.45,0.05,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.75,0.9,0.75,0.2,0.8,0.75,0.8,NA,0.5,1,0.85,NA,0,NA,0.5,0,0.5,0.75,0.625
"55",1988,"CAN",0.969479858875275,1,0,0,0,1,1943,45,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,0,0,0,0,0,0.33,0,0.33,0.5,0.75,0.5,0.45,0.75,0.4,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,0.6,0.6,0.6,0.45,0.4,0.6,0.4,0.51,NA,0.5,NA,0.45,NA,0,NA,NA,NA,0.75,0.5,0.625
"56",1988,"CAN",1.13515305519104,0,1,0,1,0,1956,32,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,1,1,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.66,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.5,0.4,0.5,0.75,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.5,0.7,0.1,0.2,0.6,0.5,0.7,NA,1,1,0.8,0,0,0,0.5,0.5,0.75,0.5,0.625
"57",1988,"CAN",0.77940171957016,0,0,1,0,1,1953,35,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1979,9,1,1,NA,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.75,0,0,0,1,0,0,0,0,0.55,0.6,0.2,0.35,0.35,0.4,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.7,0.8,0.2,0.2,0.5,0.5,0.5,NA,0.5,1,0.8,NA,0,NA,1,1,0.75,0.75,0.75
"58",1988,"CAN",0.77940171957016,0,0,1,0,1,1929,59,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1935,53,1,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,0,0,0,NA,0,0,NA,0.5,0.75,0.5,0.6,0.5,0.7,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.85,0.5,0.9,0.4,NA,0.9,NA,0.5,NA,0,0.5,0.5,NA,0,NA,0.5,0.5,0.5,0.5,0.5
"59",1988,"CAN",0.77940171957016,1,0,0,0,1,1925,63,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,0,0,0,0,0.33,0,0,0.33,0.6,0.9,0.2,0.1,0.9,0.25,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0.8,0.6,0.75,0.5,0.75,1,0.75,0.75,NA,1,NA,1,NA,0,NA,NA,NA,1,0.75,0.875
"60",1988,"CAN",0.360253095626831,1,0,0,0,1,1957,31,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,NA,0,0,1,0,0,0,0.66,0.66,NA,NA,NA,NA,NA,0.6,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.75,0.5,0.625
"61",1988,"CAN",1.00459730625153,1,0,0,0,1,1953,35,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.33,NA,NA,0,0,0,0,0.33,0,0,0.33,0.6,0.5,0.6,0.5,0.6,0.6,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.8,0.9,1,0.75,0.8,0.9,0.7,0.8,NA,0,1,0.75,NA,0,NA,0.5,1,0.75,0.75,0.75
"62",1988,"CAN",0.455464065074921,1,0,0,0,1,1954,34,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,0.6,0.45,0.5,0.35,0.3,0.6,0,0,0,1,3,0,0,0,1,"NDP",0,0,0,0,0,0,NA,0,0,0,0,0,0.6,NA,0.7,0.6,0.6,0.6,0.6,0.7,NA,0,NA,0.6,0,0,0,NA,NA,0.75,0.75,0.75
"63",1988,"CAN",0.288377076387405,0,1,0,1,0,1927,61,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,"Liberals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.75,0.5,0.625
"64",1988,"CAN",0.426773220300674,1,0,0,1,0,1907,81,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,NA,NA,1,0,0,0,1,0,0,1,0.75,0,0,0.75,0.3,0.5,0,1,0,0,1,0,1,0,0,"Liberals",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,NA,0,NA,1,1,0,0.5,0.25
"65",1988,"CAN",2.19503450393677,0,0,1,0,1,1967,21,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1978,10,1,1,1,0,0,1,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.66,NA,NA,1,0,0,0,1,0,0,1,0.6,0.4,0.5,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.7,0.5,0.5,0.7,0.5,0.4,0.6,NA,1,NA,0.5,NA,0,NA,NA,NA,0.5,0,0.25
"66",1988,"CAN",0.969479858875275,1,0,0,0,1,1915,73,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.6,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.6,0.7,0.8,0.8,0.8,1,0.5,0.8,NA,0,0.5,0.5,NA,0,NA,1,0.5,0.75,0.5,0.625
"67",1988,"CAN",0.56757652759552,0,1,0,1,0,1940,48,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,1,0,0,1,NA,NA,NA,0.5,0,0,0,1,0,0,1,0,1,0,0,"Liberals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,0.5,0,0.25
"68",1988,"CAN",0.426773220300674,0,1,0,1,0,1912,76,0,0,1,1,0,1,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,0.66,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0
"69",1988,"CAN",0.484739929437637,0,0,1,0,1,1925,63,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1958,30,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.33,NA,NA,0,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,0,0,1,"NDP",0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0,NA,NA,NA,0.75,0.75,0.75
"70",1988,"CAN",1.09751725196838,1,0,0,0,1,1963,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.66,NA,NA,0,0,0,0,0,0.33,0,0.33,0.3,0.6,0.3,0.2,0.5,0.4,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.75,0.45,0.35,0.75,0.75,0.75,NA,0,1,0.75,NA,0,NA,1,1,0.75,0.75,0.75
"71",1988,"CAN",0.969479858875275,1,0,0,0,1,1949,39,0,1,0,0,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NA,1,0.75,0,0,0,1,0,0,0,0,0.5,0.6,0.3,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0.6,0.5,0.8,0.1,0.3,0.5,0.5,0.5,NA,0,NA,0.5,NA,0,NA,NA,NA,0.5,0.5,0.5
"72",1988,"CAN",0.288377076387405,0,1,0,1,0,1961,27,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,1,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,0,1,0,0,0,0.66,0,0.66,0.1,0.6,0.6,0.25,0.6,0.6,0,0,1,0,2,0,0,1,0,"Conservatives",0,0,0,0,0,1,NA,0,0,0,0,0,1,0.75,0.8,0.8,0.2,0.75,1,0.8,0,0,NA,1,NA,0,NA,NA,NA,0.75,0.75,0.75
"73",1988,"CAN",1.45421981811523,1,0,0,0,1,1911,77,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1922,66,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.55,0.6,0.45,0.55,0.6,0.4,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.7,0.58,0.7,0.6,0.6,0.6,0.55,0.6,NA,1,0,0.7,NA,0,NA,1,1,1,1,1
"74",1988,"CAN",0.910928130149841,1,0,0,0,1,1955,33,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0.66,0.66,0.4,0.4,0.4,0.3,0.2,0.8,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,0,0,0,0,0,0,0.75,0.8,0.8,0.6,0.55,0.8,0.8,0.8,NA,1,1,0.8,0,0,0,0.5,0.5,0.75,0.75,0.75
"75",1988,"CAN",0.731678128242493,0,0,1,0,1,1949,39,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1973,15,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA,0,0,1,0,0,0,0.66,0.66,0.4,0.3,0.65,0.4,0.4,0.6,0,0,0,1,3,0,0,0,1,"NDP",0,1,0,0,0,0,NA,0,0,0,0,0,0.3,0.4,0.3,0.4,0.2,0.5,0.3,0.2,NA,1,NA,0.6,NA,0,NA,NA,NA,0.75,0.5,0.625
"76",1988,"CAN",0.484739929437637,1,0,0,0,1,1928,60,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1959,29,1,0,0,1,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,0,0,1,0,0,0,0.66,0.66,0.2,0.25,0.75,NA,NA,0.7,0,0,0,1,3,0,0,0,1,"NDP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.5,0.75,0.5,0.5,0.75,0.75,0.5,NA,1,NA,0.75,NA,0,NA,NA,NA,0.75,0.5,0.625
"77",1988,"CAN",0.56757652759552,0,1,0,1,0,1961,27,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,1,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,0,0.33,0,0,0.33,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,"Liberals",0,0,0,0,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.25
"78",1988,"CAN",1.55880343914032,1,0,0,0,1,1953,35,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,0,0,0,0,0.33,0,0,0.33,0.5,0.5,0.25,0.5,0.9,0.15,0,1,0,0,1,0,1,0,0,"Liberals",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.5,0.5,0.05,0.05,0.25,0.5,0.5,0.05,NA,0,1,0.5,NA,0,NA,1,1,0.75,0,0.375
"79",1988,"CAN",0.77940171957016,1,0,0,0,1,1905,83,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.66,0,0.66,0.6,0.75,0.3,NA,NA,NA,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.6,0.7,1,0.75,0.75,0.5,NA,0.5,NA,0,NA,0.5,NA,0,NA,NA,NA,0.5,0.5,0.5
"80",1988,"CAN",0.575342774391174,1,0,0,0,1,1961,27,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.66,NA,NA,0,1,0,0,0,0.66,0,0.66,0.5,0.8,0.5,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,0,0,0,0,0,0,1,0.85,0.9,0.6,0.5,0.9,0.9,0.6,NA,1,1,0.65,NA,0,NA,0.5,0.5,0.5,0.5,0.5
"81",1988,"CAN",1.46335625648499,1,0,0,0,1,1937,51,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA,1,0,0,0,0.66,0,0,0.66,NA,NA,NA,0.1,0.2,0.5,0,1,0,0,1,0,1,0,0,"Liberals",0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.5,0.5,0.5
"82",1988,"CAN",0.780520558357239,1,0,0,0,1,1948,40,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,0,1,0,0,0,0.66,0,0.66,NA,NA,NA,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,0.75,0.875
"83",1988,"CAN",1.55880343914032,1,0,0,0,1,1952,36,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0.33,0.33,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,0,0,1,"NDP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0
"84",1988,"CAN",0.426773220300674,1,0,0,0,1,1957,31,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,1,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0.01,0.02,0,0.01,0.02,0,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.5,0.5,1,0.9,0.5,NA,0,1,0,NA,0,NA,1,1,0.75,0.5,0.625
"85",1988,"CAN",0.56757652759552,0,1,0,1,0,1947,41,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0.5,0.5,0.5,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,0,0.5,0.5,NA,NA,0.5,NA,NA,0,0,0
"86",1988,"CAN",1.13515305519104,0,1,0,1,0,1951,37,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,0,0,0.33,0,0.33,0.5,0.8,0.4,0.1,0.8,0.6,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.6,0.3,0.7,0.6,NA,0,0,0.9,1,1,0.66,0.5,0.5,0.75,0.75,0.75
"87",1988,"CAN",0.731678128242493,0,0,1,0,1,1927,61,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1953,35,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,NA,NA,0,0,0,0,0.33,0,0,0.33,0.35,0.25,0.55,0.75,NA,0.5,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,0,1,1,1,0.3,0.2,0.6,0.9,0.9,NA,0.5,0.5,0.5,NA,0,NA,0.5,1,1,0.5,0.75
